Time Scale; Number of Packets; Total data; 
199; 919108; 46040071.000000; 
200; 919917; 46110833.000000; 
201; 923253; 46268451.000000; 
202; 925309; 46390300.000000; 
203; 922181; 46219593.000000; 
204; 907846; 45507233.000000; 
205; 918456; 46041391.000000; 
206; 916656; 45954635.000000; 
207; 918436; 46031846.000000; 
208; 917044; 45956807.000000; 
209; 918930; 46060120.000000; 
210; 917615; 45989272.000000; 
211; 918494; 46022951.000000; 
212; 939705; 47098952.000000; 
213; 947881; 47509548.000000; 
214; 935178; 46864967.000000; 
215; 918420; 46037346.000000; 
216; 924785; 46349337.000000; 
217; 926321; 46436924.000000; 
218; 918280; 46029012.000000; 
219; 912789; 45746262.000000; 
220; 920099; 46128859.000000; 
221; 917479; 45990515.000000; 
222; 917795; 45997790.000000; 
223; 913434; 45799007.000000; 
224; 920304; 46126845.000000; 
225; 915676; 45887124.000000; 
226; 921954; 46202475.000000; 
227; 923304; 46285492.000000; 
228; 921647; 46188244.000000; 
229; 917158; 45953977.000000; 
230; 922177; 46223788.000000; 
231; 921882; 46230009.000000; 
232; 918167; 46024040.000000; 
233; 918816; 46047409.000000; 
234; 912409; 45731066.000000; 
235; 918506; 46043166.000000; 
236; 936720; 46956146.000000; 
237; 949866; 47629898.000000; 
238; 937216; 46974183.000000; 
239; 917409; 45979575.000000; 
240; 920858; 46156040.000000; 
241; 910946; 45648089.000000; 
242; 917673; 45983611.000000; 
243; 918817; 46056269.000000; 
244; 911796; 45700927.000000; 
245; 918721; 46050163.000000; 
246; 920316; 46125113.000000; 
247; 927114; 46457079.000000; 
248; 917352; 45982900.000000; 
249; 909927; 45608926.000000; 
250; 919239; 46072866.000000; 
251; 913450; 45784871.000000; 
252; 918182; 46016557.000000; 
253; 917968; 46018671.000000; 
254; 918597; 46032908.000000; 
255; 918446; 46026183.000000; 
256; 922075; 46210219.000000; 
257; 921102; 46150649.000000; 
258; 923113; 46276973.000000; 
259; 914150; 45812437.000000; 
260; 935015; 46852732.000000; 
261; 947572; 47508634.000000; 
262; 940611; 47138696.000000; 
263; 918803; 46051561.000000; 
264; 915864; 45892261.000000; 
265; 917904; 46017095.000000; 
266; 914958; 45846913.000000; 
267; 917046; 45967257.000000; 
268; 920055; 46102117.000000; 
269; 918182; 46021183.000000; 
270; 918819; 46053904.000000; 
271; 921561; 46190316.000000; 
272; 923099; 46259349.000000; 
273; 915364; 45874201.000000; 
274; 921479; 46194234.000000; 
275; 921209; 46152443.000000; 
276; 923624; 46301855.000000; 
277; 912892; 45775647.000000; 
278; 909949; 45606136.000000; 
279; 920792; 46129302.000000; 
280; 917844; 46000401.000000; 
281; 919220; 46075981.000000; 
282; 917926; 46007315.000000; 
283; 918580; 46047770.000000; 
284; 932423; 46735101.000000; 
285; 947459; 47484981.000000; 
286; 944004; 47306407.000000; 
287; 916731; 45953934.000000; 
288; 919777; 46103658.000000; 
289; 921054; 46156166.000000; 
290; 923007; 46253284.000000; 
291; 922771; 46256150.000000; 
292; 892673; 44763789.000000; 
293; 899729; 45110568.000000; 
