Time Scale; Number of Packets; Total data; 
188; 2255036; 112956030.000000; 
189; 2216391; 111031982.000000; 
190; 2244696; 112455806.000000; 
191; 2233324; 111878536.000000; 
192; 2232764; 111840655.000000; 
193; 2256034; 113006116.000000; 
194; 2202410; 110317612.000000; 
195; 2254926; 112962961.000000; 
196; 2205528; 110476594.000000; 
197; 2248289; 112614513.000000; 
198; 2217535; 111074300.000000; 
199; 2235886; 111993607.000000; 
200; 2196187; 110026308.000000; 
201; 2258793; 113136947.000000; 
202; 2234206; 111902020.000000; 
203; 2253752; 112891647.000000; 
204; 2243300; 112368913.000000; 
205; 2204965; 110467589.000000; 
206; 2260280; 113210747.000000; 
207; 2210141; 110704582.000000; 
208; 2257061; 113051944.000000; 
209; 2219803; 111190459.000000; 
210; 2250908; 112749522.000000; 
211; 2217497; 111077724.000000; 
212; 2253989; 112905185.000000; 
213; 2300945; 115263739.000000; 
214; 2394256; 119892193.000000; 
215; 2378852; 119114620.000000; 
216; 2368627; 118628776.000000; 
217; 2397662; 120063066.000000; 
218; 2349118; 117626968.000000; 
219; 2389861; 119648528.000000; 
220; 2360748; 118215369.000000; 
221; 2391628; 119783408.000000; 
222; 2368922; 118622003.000000; 
223; 2294946; 114931339.000000; 
224; 2284732; 114436162.000000; 
225; 2264365; 113426802.000000; 
226; 2223519; 111377589.000000; 
227; 2236584; 112030242.000000; 
228; 2252919; 112845066.000000; 
229; 2216774; 111043764.000000; 
230; 2248697; 112635816.000000; 
231; 2206790; 110538954.000000; 
232; 2255453; 112974326.000000; 
233; 2208904; 110643357.000000; 
234; 2269657; 113709048.000000; 
235; 2216223; 111011542.000000; 
236; 4474848; 113129113.000000; 
237; 2212879; 110841641.000000; 
238; 2255473; 112978815.000000; 
239; 2250279; 112719513.000000; 
240; 2215768; 110984556.000000; 
241; 2250195; 112708798.000000; 
242; 2222820; 111338620.000000; 
243; 2254796; 112943320.000000; 
244; 2216812; 111048751.000000; 
245; 2264683; 113427356.000000; 
246; 2208674; 110625965.000000; 
247; 2256214; 113013210.000000; 
248; 2210882; 110741848.000000; 
249; 2251056; 112754540.000000; 
250; 2350284; 117735311.000000; 
