Time Scale; Number of Packets; Total data; 
167; 1724126; 86490301.000000; 
168; 1704383; 85500118.000000; 
169; 1724308; 86498338.000000; 
170; 1703882; 85472899.000000; 
171; 1724098; 86488487.000000; 
172; 1716666; 86116168.000000; 
173; 1709269; 85744403.000000; 
174; 1724430; 86505039.000000; 
175; 1707048; 85634066.000000; 
176; 1725597; 86563735.000000; 
177; 1705590; 85561729.000000; 
178; 1724236; 86495337.000000; 
179; 1703814; 85470739.000000; 
180; 1724019; 86483880.000000; 
181; 1725196; 86542871.000000; 
182; 1705294; 85545871.000000; 
183; 1724093; 86488277.000000; 
184; 1703879; 85474355.000000; 
185; 1725049; 86537325.000000; 
186; 1702688; 85412537.000000; 
187; 3427616; 86528399.000000; 
188; 1713675; 85966445.000000; 
189; 1714400; 86001199.000000; 
190; 1724484; 86507676.000000; 
191; 1705341; 85550031.000000; 
192; 1723128; 86440190.000000; 
193; 1704619; 85510850.000000; 
194; 1723310; 86452306.000000; 
195; 1704022; 85483187.000000; 
196; 1724036; 86485218.000000; 
197; 1720848; 86325189.000000; 
198; 3428016; 85638267.000000; 
199; 1724091; 86488203.000000; 
200; 1699896; 85275615.000000; 
201; 1721680; 86366693.000000; 
202; 1700563; 85307905.000000; 
203; 1721764; 86372258.000000; 
204; 1709362; 85748408.000000; 
205; 1715183; 86042626.000000; 
206; 1721693; 86368016.000000; 
207; 1702414; 85401798.000000; 
208; 1722140; 86390266.000000; 
209; 1701490; 85355836.000000; 
210; 1720371; 86301185.000000; 
211; 1701737; 85367534.000000; 
212; 1721004; 86333912.000000; 
213; 1717571; 86160533.000000; 
214; 1706886; 85623914.000000; 
215; 1721548; 86361001.000000; 
216; 1701649; 85364588.000000; 
217; 1720706; 86318308.000000; 
218; 1695324; 85042395.000000; 
219; 1719635; 86265788.000000; 
220; 1703182; 85439725.000000; 
221; 1716298; 86097297.000000; 
222; 1719063; 86236248.000000; 
223; 1701342; 85349143.000000; 
224; 1720080; 86288817.000000; 
225; 1700977; 85328694.000000; 
226; 1719262; 86245956.000000; 
227; 1702274; 85394987.000000; 
228; 1719603; 86262144.000000; 
229; 1712693; 85916513.000000; 
230; 1707590; 85661533.000000; 
231; 1719985; 86280790.000000; 
232; 1700344; 85295981.000000; 
233; 1719081; 86236397.000000; 
234; 1701755; 85368832.000000; 
235; 1720013; 86283891.000000; 
236; 1701382; 85349147.000000; 
237; 1718828; 86224962.000000; 
238; 1719100; 86237399.000000; 
239; 1699846; 85272772.000000; 
240; 1719654; 86267507.000000; 
241; 1701046; 85331040.000000; 
242; 1719596; 86265379.000000; 
243; 1700806; 85320669.000000; 
244; 1719640; 86265408.000000; 
245; 1708539; 85708093.000000; 
246; 1709812; 85771563.000000; 
247; 3428516; 86215724.000000; 
248; 1699970; 85279918.000000; 
249; 1719636; 86265003.000000; 
250; 1702168; 85392722.000000; 
251; 3421166; 86230749.000000; 
252; 1700805; 85319978.000000; 
253; 1716768; 86121202.000000; 
254; 1717895; 86181269.000000; 
255; 1702192; 85390841.000000; 
256; 1720013; 86283346.000000; 
257; 1700294; 85292508.000000; 
258; 1720201; 86293273.000000; 
259; 1702672; 85413675.000000; 
260; 3423567; 86326344.000000; 
261; 1705760; 85568303.000000; 
262; 1712954; 85928420.000000; 
263; 1720110; 86288459.000000; 
264; 1699544; 85255688.000000; 
265; 1720513; 86309221.000000; 
266; 1698865; 85223004.000000; 
267; 1719548; 86261151.000000; 
268; 1700594; 85313649.000000; 
269; 1718613; 86213767.000000; 
270; 1713729; 85968476.000000; 
271; 1703115; 85436223.000000; 
272; 1718596; 86213091.000000; 
273; 1701093; 85334730.000000; 
274; 1719259; 86245318.000000; 
275; 1701473; 85353515.000000; 
276; 1719987; 86281743.000000; 
277; 1703910; 85475387.000000; 
278; 1713868; 85976448.000000; 
279; 1720048; 86284560.000000; 
280; 1698886; 85222337.000000; 
281; 1719549; 86261115.000000; 
282; 1701054; 85331942.000000; 
283; 1719415; 86254153.000000; 
284; 1702009; 85381355.000000; 
285; 1718999; 86232583.000000; 
286; 1711184; 85841451.000000; 
287; 1705673; 85562507.000000; 
288; 1715060; 86035117.000000; 
289; 1700425; 85313098.000000; 
290; 1718033; 86183892.000000; 
291; 3406960; 84721511.000000; 
292; 1709948; 85779738.000000; 
293; 1702692; 85414978.000000; 
294; 1719452; 86254904.000000; 
295; 1719837; 86275738.000000; 
296; 1698938; 85226003.000000; 
297; 1720102; 86288297.000000; 
298; 1642428; 82392729.000000; 
299; 1720102; 86288188.000000; 
300; 1699543; 85256701.000000; 
301; 1719727; 86269961.000000; 
302; 1704914; 85526192.000000; 
303; 1713136; 85938854.000000; 
304; 1719846; 86277285.000000; 
305; 1697454; 85151576.000000; 
306; 1717817; 86172338.000000; 
307; 1697385; 85149006.000000; 
308; 1717249; 86144450.000000; 
309; 1700774; 85318998.000000; 
310; 1717963; 86179845.000000; 
311; 1715085; 86037978.000000; 
312; 1701226; 85343084.000000; 
313; 1710696; 85816591.000000; 
314; 1692426; 84901246.000000; 
315; 1710455; 85803785.000000; 
316; 1692268; 84892147.000000; 
317; 1711133; 85840281.000000; 
318; 1696125; 85087360.000000; 
319; 1705877; 85573223.000000; 
320; 1710647; 85812804.000000; 
321; 1691251; 84842074.000000; 
322; 1710689; 85817156.000000; 
323; 1691851; 84871149.000000; 
324; 1710927; 85829556.000000; 
325; 1690610; 84807966.000000; 
326; 1710366; 85801789.000000; 
327; 1705827; 85571935.000000; 
328; 1697472; 85151453.000000; 
329; 1710538; 85808239.000000; 
330; 1693594; 84957200.000000; 
331; 1710541; 85808240.000000; 
332; 1692989; 84930552.000000; 
333; 1710808; 85823639.000000; 
334; 1697345; 85146184.000000; 
335; 1708450; 85707148.000000; 
336; 1711756; 85869817.000000; 
337; 1693131; 84938677.000000; 
338; 1709471; 85755238.000000; 
339; 1692723; 84915385.000000; 
340; 1710807; 85821577.000000; 
341; 1693017; 84929433.000000; 
342; 1710881; 85824673.000000; 
343; 1703326; 85448476.000000; 
344; 1702276; 85392903.000000; 
345; 1711259; 85846165.000000; 
346; 1692359; 84896814.000000; 
347; 1705668; 85564415.000000; 
348; 1695057; 85031652.000000; 
349; 1709730; 85766972.000000; 
350; 1695108; 85032810.000000; 
351; 1712203; 85892502.000000; 
352; 1711542; 85859633.000000; 
353; 1693866; 84974798.000000; 
354; 1711634; 85863514.000000; 
355; 1692272; 84890526.000000; 
356; 1710631; 85813383.000000; 
357; 1694857; 85021280.000000; 
358; 1710226; 85791730.000000; 
359; 1701233; 85341266.000000; 
360; 1704493; 85519203.000000; 
361; 1711274; 85845756.000000; 
362; 1692119; 84883928.000000; 
363; 1711381; 85849780.000000; 
364; 1692442; 84902649.000000; 
365; 1711778; 85869873.000000; 
366; 1694317; 84995285.000000; 
367; 1711724; 85868100.000000; 
368; 1708860; 85724621.000000; 
369; 1697143; 85138396.000000; 
370; 1711113; 85836790.000000; 
371; 1691499; 84852462.000000; 
372; 1711468; 85854614.000000; 
373; 1695932; 85078131.000000; 
374; 1711951; 85880053.000000; 
375; 1697208; 85138768.000000; 
376; 1706829; 85622645.000000; 
377; 1711340; 85861023.000000; 
378; 1690269; 84791311.000000; 
379; 1711999; 85882131.000000; 
380; 1694888; 85023582.000000; 
381; 1711024; 85832322.000000; 
382; 1693517; 84968246.000000; 
383; 1711521; 85857285.000000; 
384; 1704075; 85483530.000000; 
385; 1698429; 85201596.000000; 
386; 1711241; 85843326.000000; 
387; 1693821; 84970427.000000; 
388; 1710590; 85811607.000000; 
389; 1694138; 84985178.000000; 
390; 1711555; 85859128.000000; 
391; 1695942; 85075379.000000; 
392; 1708269; 85695028.000000; 
393; 1711689; 85866161.000000; 
394; 1692623; 84909635.000000; 
395; 1709231; 85746199.000000; 
396; 1689287; 84743604.000000; 
397; 1711169; 85839442.000000; 
398; 1692110; 84886444.000000; 
399; 1711818; 85885974.000000; 
400; 1703934; 85476492.000000; 
401; 1702415; 85400601.000000; 
402; 1711773; 85874267.000000; 
403; 1692319; 84894101.000000; 
404; 1711490; 85859673.000000; 
405; 1692319; 84894602.000000; 
406; 3403814; 85855531.000000; 
407; 1692966; 84926944.000000; 
408; 1711711; 85868184.000000; 
409; 1709975; 85779101.000000; 
410; 1692464; 84902485.000000; 
411; 1711680; 85866076.000000; 
412; 1693168; 84937614.000000; 
413; 1711479; 85856158.000000; 
414; 1691676; 84863669.000000; 
415; 1711336; 85847922.000000; 
416; 1700273; 85292714.000000; 
417; 1705621; 85563031.000000; 
418; 1711227; 85843515.000000; 
419; 1694235; 84991053.000000; 
420; 1711036; 85833353.000000; 
421; 1694817; 85019458.000000; 
422; 1710529; 85808247.000000; 
423; 1692845; 84919827.000000; 
424; 1711340; 85847962.000000; 
425; 1708663; 85715917.000000; 
426; 1695776; 85067774.000000; 
427; 1711865; 85875901.000000; 
428; 1691123; 84834752.000000; 
429; 1711438; 85852038.000000; 
430; 1692800; 84919870.000000; 
431; 1711810; 85872143.000000; 
432; 1696104; 85084499.000000; 
433; 3404408; 85694419.000000; 
434; 1711987; 85881909.000000; 
435; 1692057; 84880936.000000; 
436; 1711222; 85842385.000000; 
437; 1693960; 84976276.000000; 
438; 1710696; 85816601.000000; 
439; 1694896; 85035284.000000; 
440; 1712217; 85892923.000000; 
441; 1705944; 85579067.000000; 
442; 1700555; 85307847.000000; 
443; 1712239; 85893717.000000; 
444; 3404353; 84883353.000000; 
445; 1711510; 85856737.000000; 
446; 1694896; 85022887.000000; 
447; 1711420; 85852314.000000; 
448; 1692112; 84882333.000000; 
449; 1708836; 85724048.000000; 
450; 1710599; 85811787.000000; 
451; 1693087; 84932540.000000; 
452; 1709803; 85772108.000000; 
453; 1695045; 85031402.000000; 
454; 1711245; 85843061.000000; 
455; 1694766; 85016678.000000; 
456; 1712226; 85895895.000000; 
457; 1703845; 85472317.000000; 
458; 1699775; 85269371.000000; 
459; 1711983; 85881285.000000; 
460; 1693266; 84941901.000000; 
461; 1711715; 85867782.000000; 
462; 1693237; 84940343.000000; 
463; 1711181; 85842308.000000; 
464; 1693740; 84967050.000000; 
465; 1711343; 85847560.000000; 
466; 1710360; 85799649.000000; 
467; 1694412; 84999406.000000; 
468; 1711746; 85870170.000000; 
469; 1693818; 84971672.000000; 
470; 1710731; 85817629.000000; 
471; 1695729; 85067022.000000; 
472; 1712051; 85883480.000000; 
473; 1700329; 85297432.000000; 
474; 1704568; 85508515.000000; 
475; 1711865; 85875189.000000; 
476; 1691149; 84836746.000000; 
477; 1711630; 85862756.000000; 
478; 1692352; 84896091.000000; 
479; 1711495; 85856400.000000; 
480; 1693589; 84959390.000000; 
481; 1710799; 85820372.000000; 
482; 1708530; 85706479.000000; 
483; 1696030; 85081673.000000; 
484; 1711450; 85857722.000000; 
485; 1693323; 84942641.000000; 
486; 1710976; 85830105.000000; 
487; 1692212; 84888984.000000; 
488; 1711201; 85841474.000000; 
489; 1698673; 85214016.000000; 
490; 1706796; 85620428.000000; 
491; 1710043; 85782685.000000; 
492; 1692960; 84925927.000000; 
493; 1712063; 85884786.000000; 
494; 1694672; 85012163.000000; 
495; 1710910; 85826667.000000; 
496; 1693367; 84947474.000000; 
497; 1711349; 85847524.000000; 
498; 1705203; 85539967.000000; 
499; 1698942; 85228721.000000; 
500; 1711850; 85873463.000000; 
501; 1694243; 84990399.000000; 
502; 1711474; 85855582.000000; 
503; 1694896; 85023014.000000; 
504; 1710607; 85810818.000000; 
505; 1695514; 85054159.000000; 
506; 1709727; 85768037.000000; 
507; 1711484; 85855220.000000; 
508; 1687900; 84671971.000000; 
509; 1704357; 85499374.000000; 
510; 1691706; 84864651.000000; 
511; 1710659; 85814690.000000; 
512; 1690824; 84819396.000000; 
513; 1711108; 85837017.000000; 
514; 1703527; 85456163.000000; 
515; 1699693; 85265374.000000; 
516; 1711274; 85863194.000000; 
517; 1692988; 84927935.000000; 
518; 1710140; 85788974.000000; 
519; 1693930; 84974984.000000; 
520; 1711081; 85834599.000000; 
521; 3404287; 84938454.000000; 
522; 1711768; 85871111.000000; 
523; 1710903; 85826011.000000; 
524; 1694067; 84981353.000000; 
525; 1710570; 85810420.000000; 
526; 1690564; 84808084.000000; 
527; 1710805; 85821269.000000; 
528; 1694135; 84984309.000000; 
529; 1711304; 85846969.000000; 
530; 1700775; 85317803.000000; 
531; 1702336; 85396520.000000; 
532; 1704828; 85521258.000000; 
533; 1693054; 84930688.000000; 
534; 1712166; 85890903.000000; 
535; 1693054; 84931536.000000; 
536; 1711191; 85840510.000000; 
537; 1693658; 84962871.000000; 
538; 1711464; 85854981.000000; 
539; 1707075; 85635666.000000; 
540; 1696140; 85085786.000000; 
541; 1711364; 85853606.000000; 
542; 1692915; 84924603.000000; 
543; 1711910; 85876478.000000; 
544; 1693432; 84949957.000000; 
545; 3404748; 85845393.000000; 
546; 1697117; 85133591.000000; 
547; 1707727; 85666329.000000; 
548; 1711883; 85875059.000000; 
549; 1693008; 84929294.000000; 
550; 1711057; 85834486.000000; 
551; 1694407; 84997693.000000; 
552; 1711586; 85860171.000000; 
553; 1693928; 84977020.000000; 
554; 1711573; 85861074.000000; 
555; 1705786; 85569625.000000; 
556; 1700703; 85315957.000000; 
557; 1710634; 85816379.000000; 
558; 1692266; 84892696.000000; 
559; 1711898; 85876055.000000; 
560; 1694663; 85010719.000000; 
561; 1705357; 85548280.000000; 
562; 1693719; 84963773.000000; 
563; 1709817; 85773471.000000; 
564; 1711491; 85856659.000000; 
565; 1693626; 84961474.000000; 
566; 1711402; 85851244.000000; 
567; 1691196; 84837248.000000; 
568; 1709886; 85773962.000000; 
569; 1693867; 84972391.000000; 
570; 1711785; 85871573.000000; 
571; 1703265; 85442778.000000; 
572; 1700602; 85313923.000000; 
573; 1711514; 85856791.000000; 
574; 1691681; 84862201.000000; 
575; 1711367; 85849970.000000; 
576; 1695233; 85044820.000000; 
577; 1711557; 85858524.000000; 
578; 1690761; 84816660.000000; 
579; 1711948; 85878547.000000; 
580; 1710032; 85782725.000000; 
581; 1692975; 84927857.000000; 
582; 3404640; 85863425.000000; 
583; 1694823; 85019678.000000; 
584; 1710721; 85816982.000000; 
585; 1693699; 84964151.000000; 
586; 1710616; 85812268.000000; 
587; 1698216; 85190920.000000; 
588; 1705259; 85543432.000000; 
589; 1712493; 85906951.000000; 
590; 1694085; 84983494.000000; 
591; 1711655; 85863967.000000; 
592; 1696481; 85103247.000000; 
593; 1711507; 85856345.000000; 
594; 1693417; 84949554.000000; 
595; 1711553; 85859488.000000; 
596; 1706480; 85605685.000000; 
597; 1697287; 85142598.000000; 
598; 1711067; 85835967.000000; 
599; 1690723; 84812750.000000; 
600; 1710867; 85824749.000000; 
601; 1693156; 84938556.000000; 
602; 1710570; 85810750.000000; 
603; 3408602; 85179406.000000; 
604; 1707936; 85677917.000000; 
605; 1711747; 85870622.000000; 
606; 1694195; 84989161.000000; 
607; 1712038; 85884057.000000; 
608; 1691884; 84872714.000000; 
609; 1711492; 85856566.000000; 
610; 1693601; 84959097.000000; 
611; 1711332; 85848041.000000; 
612; 1705057; 85533723.000000; 
613; 1701820; 85371014.000000; 
614; 1711583; 85861553.000000; 
615; 1693245; 84942039.000000; 
616; 1711415; 85851360.000000; 
617; 1694483; 85003968.000000; 
618; 1710867; 85824371.000000; 
619; 1692922; 84928119.000000; 
620; 1710338; 85798927.000000; 
621; 1711751; 85869537.000000; 
622; 1694611; 85008656.000000; 
623; 1712241; 85893046.000000; 
624; 3405422; 84936796.000000; 
625; 1712688; 85915607.000000; 
626; 1695355; 85046137.000000; 
627; 1711643; 85863221.000000; 
628; 1700791; 85321277.000000; 
629; 1701196; 85351548.000000; 
630; 1711171; 85840138.000000; 
631; 1689518; 84753596.000000; 
632; 1710516; 85807451.000000; 
633; 1693699; 84967023.000000; 
634; 1711273; 85845420.000000; 
635; 1695623; 85060821.000000; 
636; 1711892; 85878555.000000; 
637; 1708503; 85706135.000000; 
638; 1692103; 84884400.000000; 
639; 1710906; 85825419.000000; 
640; 1691324; 84844977.000000; 
641; 1711659; 85864641.000000; 
642; 1694944; 85025845.000000; 
643; 1710104; 85786659.000000; 
644; 1698938; 85228387.000000; 
645; 1705760; 85569626.000000; 
646; 1711016; 85833732.000000; 
647; 1693334; 84946717.000000; 
648; 1711376; 85850715.000000; 
649; 1692537; 84904380.000000; 
650; 1710836; 85823874.000000; 
651; 1693488; 84954230.000000; 
652; 1711860; 85874957.000000; 
653; 1708532; 85707353.000000; 
654; 1697781; 85166884.000000; 
655; 1711561; 85859905.000000; 
656; 1694386; 84998802.000000; 
657; 1706719; 85620432.000000; 
658; 3401778; 85030088.000000; 
659; 1711035; 85834702.000000; 
660; 1694300; 84992952.000000; 
661; 1708544; 85709383.000000; 
662; 1710677; 85818089.000000; 
663; 1691142; 84836071.000000; 
664; 1711299; 85846149.000000; 
665; 1693798; 84968286.000000; 
666; 1711786; 85869472.000000; 
667; 3404924; 84934286.000000; 
668; 1711529; 85857322.000000; 
669; 1704120; 85488667.000000; 
670; 1700130; 85288992.000000; 
671; 1711710; 85866301.000000; 
672; 1693622; 84961517.000000; 
673; 1711104; 85835981.000000; 
674; 1693783; 84967629.000000; 
675; 1711027; 85833598.000000; 
676; 1694012; 84981294.000000; 
677; 1709698; 85766312.000000; 
678; 1711376; 85850668.000000; 
679; 1691431; 84849778.000000; 
680; 1710998; 85830133.000000; 
681; 1692737; 84915406.000000; 
682; 1711631; 85862941.000000; 
683; 1692466; 84901792.000000; 
684; 1712059; 85883422.000000; 
685; 1701421; 85350600.000000; 
686; 1703086; 85433757.000000; 
687; 1711746; 85868916.000000; 
688; 1693910; 84975666.000000; 
689; 1711889; 85877660.000000; 
690; 1692052; 84881083.000000; 
691; 1711229; 85842010.000000; 
692; 1691945; 84874940.000000; 
693; 1711264; 85846305.000000; 
694; 1710477; 85805509.000000; 
695; 1697074; 85132668.000000; 
696; 1712383; 85900483.000000; 
697; 1693932; 84976351.000000; 
698; 1709746; 85770001.000000; 
699; 1692734; 84914906.000000; 
700; 1711976; 85882233.000000; 
701; 1700416; 85300448.000000; 
702; 1702671; 85413791.000000; 
703; 1712440; 85904881.000000; 
704; 1691338; 84844129.000000; 
705; 1710200; 85791327.000000; 
706; 1695431; 85052091.000000; 
707; 1711363; 85848207.000000; 
708; 1695536; 85054954.000000; 
709; 1711057; 85833840.000000; 
710; 1708085; 85686364.000000; 
711; 1697121; 85148580.000000; 
712; 1711368; 85849781.000000; 
713; 1694197; 84991170.000000; 
714; 1710454; 85804908.000000; 
715; 1694050; 84983197.000000; 
716; 1710740; 85818054.000000; 
717; 1697264; 85142764.000000; 
718; 1707201; 85641554.000000; 
719; 1712055; 85884529.000000; 
720; 1690448; 84802251.000000; 
721; 1711633; 85863153.000000; 
722; 1693549; 84956508.000000; 
723; 1711418; 85853230.000000; 
724; 1693713; 84964481.000000; 
725; 1710951; 85829557.000000; 
726; 1705098; 85535350.000000; 
727; 1699588; 85259270.000000; 
728; 1710945; 85828411.000000; 
729; 1690602; 84807471.000000; 
730; 1711612; 85863091.000000; 
731; 1693207; 84939000.000000; 
732; 1711311; 85846190.000000; 
733; 1695868; 85073006.000000; 
734; 1710537; 85809371.000000; 
735; 1712041; 85884894.000000; 
736; 1692531; 84904968.000000; 
737; 1711303; 85846220.000000; 
738; 1691553; 84857660.000000; 
739; 1711825; 85872209.000000; 
740; 1694637; 85010759.000000; 
741; 1712152; 85888960.000000; 
742; 1702942; 85427989.000000; 
743; 1702876; 85427379.000000; 
744; 1712607; 85911379.000000; 
745; 1695163; 85036469.000000; 
746; 1710988; 85832672.000000; 
747; 1692920; 84925789.000000; 
748; 1711838; 85873056.000000; 
749; 1693868; 84971201.000000; 
750; 1711023; 85832761.000000; 
751; 1709292; 85745291.000000; 
752; 1692658; 84910912.000000; 
753; 1712361; 85899210.000000; 
754; 1691489; 84854520.000000; 
755; 1711922; 85877559.000000; 
756; 1695666; 85063337.000000; 
757; 1712307; 85896535.000000; 
758; 1697776; 85170211.000000; 
759; 1703343; 85450523.000000; 
760; 1712144; 85890982.000000; 
761; 1693133; 84934827.000000; 
762; 1710667; 85813889.000000; 
763; 1691443; 84852786.000000; 
764; 3403240; 85869696.000000; 
765; 1692928; 84924892.000000; 
766; 1710465; 85805493.000000; 
767; 1707472; 85653722.000000; 
768; 1697167; 85137259.000000; 
769; 1711244; 85843602.000000; 
770; 1691989; 84878331.000000; 
771; 1711162; 85838847.000000; 
772; 1693828; 84971913.000000; 
773; 1710952; 85828776.000000; 
774; 1696172; 85088304.000000; 
775; 1708260; 85694120.000000; 
776; 1711546; 85857991.000000; 
777; 1694371; 84997957.000000; 
778; 1710992; 85830761.000000; 
779; 1694097; 84984191.000000; 
780; 1709734; 85769160.000000; 
781; 1694635; 85009695.000000; 
782; 1710902; 85827164.000000; 
783; 1705613; 85560552.000000; 
784; 1700450; 85301566.000000; 
785; 1711395; 85851711.000000; 
786; 1691646; 84861928.000000; 
787; 1711487; 85855380.000000; 
788; 1693642; 84961407.000000; 
789; 1711222; 85842106.000000; 
790; 1695168; 85036984.000000; 
791; 1710564; 85809932.000000; 
792; 1711614; 85862561.000000; 
793; 1694297; 84994227.000000; 
794; 1711768; 85869420.000000; 
795; 1691965; 84877269.000000; 
796; 1711798; 85871156.000000; 
797; 1694285; 84993273.000000; 
798; 1654475; 82997997.000000; 
799; 1703788; 85468693.000000; 
800; 1701670; 85363110.000000; 
801; 1711619; 85863365.000000; 
802; 1692808; 84917988.000000; 
803; 1711861; 85874118.000000; 
804; 1690210; 84787364.000000; 
805; 1711069; 85836106.000000; 
806; 1694060; 84980989.000000; 
807; 1711587; 85861008.000000; 
808; 1710195; 85790873.000000; 
809; 1693284; 84942718.000000; 
810; 1711422; 85853607.000000; 
811; 1690590; 84807501.000000; 
812; 1709996; 85780341.000000; 
813; 1694459; 85001771.000000; 
814; 1711773; 85870291.000000; 
815; 1699577; 85258916.000000; 
816; 1706467; 85603418.000000; 
817; 1712692; 85917040.000000; 
818; 1690499; 84803290.000000; 
819; 1711789; 85870742.000000; 
820; 1693540; 84956916.000000; 
821; 1711449; 85854132.000000; 
